Unnamed: 0,Aave,Algorand,Avalanche,Binance Coin,Bitcoin Cash,Bitcoin,Bitcoin SV,BitTorrent,Cardano,Chainlink,Compound,Cosmos,Crypto.com Coin,Dai,Dash,Decred,Dogecoin,DREP,Elrond,EOS,Ethereum Classic,Ethereum,Filecoin,FTX Token,Huobi Token,IOTA,Kusama,Litecoin,Maker,Monero,NEM,Neo,OKB,Polkadot,Polygon,Qtum,Solana,Stellar,THETA,THORChain,TRON,UNUS SED LEO,USD Coin,Uniswap,VeChain,Wrapped Bitcoin,XRP,Zcash,
2018-01-01,,,,7.8,2241.3,12877.7,,,0.632,,,,,,967.0,,0.00796,,,7.2,25.24,717.94,,,,3.39,,217.66,,314.5,0.9553,72.06,,,,49.09,,0.3521,,,0.037889,,,,2.16,,1.81,460.1,
2018-01-02,,,,8.09,2291.9,12934.2,,,0.675,,,,,,1018.4,,0.008316,,,7.62,29.23,752.46,,,,3.79,,225.21,,335.1,0.9978,78.12,,,,46.5,,0.462,,,0.045,,,,2.27,,1.89,512.0,
2018-01-03,,,,8.27,2501.0,14579.7,,,0.88821,,,,,,1087.0,,0.00834,,,7.83,30.1,840.0,,,,3.9,,240.72,,360.0,1.12,85.84,,,,50.5,,0.5524,,,0.06215,,,,2.57,,2.15,532.0,
2018-01-04,,,,8.56,2294.8,14244.7,,,1.05,,,,,,1032.3,,0.008559,,,9.15,30.74,893.24,,,,3.71,,226.79,,353.06,1.52,92.0,,,,45.53,,0.625,,,0.072515,,,,3.0,,2.58,507.0,
2018-01-05,,,,8.97,2289.5,14832.4,,,0.90701,,,,,,1057.5,,0.009434,,,8.51,30.55,930.0,,,,3.62,,236.24,,338.51,1.49,88.88,,,,44.41,,0.5353,,,0.154561,,,,3.09,,2.24,523.0,
2018-01-06,,,,14.7,2315.1,16286.6,,,0.9229,,,,,,1057.6,,0.01201,,,8.72,30.93,951.38,,,,3.75,,245.0,,349.25,1.45,91.01,,,,44.88,,0.581,,,0.129701,,,,3.37,,2.46,525.61,
2018-01-07,,,,18.05,2480.0,15791.1,,,0.98,,,,,,1151.0,,0.014,,,9.76,33.95,999.5,,,,3.95,,265.24,,391.0,1.58,98.36,,,,58.33,,0.672,,,0.143547,,,,4.11,,2.58,646.0,
2018-01-08,,,,14.0,2193.8,13902.3,,,0.752,,,,,,967.08,,0.01542,,,8.13,28.4,968.12,,,,3.2,,231.64,,338.85,1.31,86.14,,,,47.31,,0.5175,,,0.126,,,,3.51,,1.93,570.0,
2018-01-09,,,,16.43,2309.9,14613.4,,,0.7729,,,,,,1032.9,,0.012394,,,8.74,30.338,1119.1,,,,3.4051,,238.75,,392.826,1.30352,100.26,,,,50.0,,0.54812,,,0.090226,,,,4.1,,1.98827,630.1,
2018-01-10,,,,14.6,2270.0,13613.1,,,0.655933,,,,,,1017.2,,0.010701,,,8.3671,34.2713,1203.2,,,,3.1,,232.52,,362.18,1.16798,105.76,,,,47.31,,0.4649,,,0.091,,,,4.0,,1.6817,613.33,
2018-01-11,,,,13.9,2328.8,13048.3,,,0.523,,,,,,950.0,,0.0101,,,8.9335,31.477,1102.5,,,,2.98,,220.0,,339.988,1.08075,99.94,,,,40.81,,0.425,,,0.09336,,,,4.8,,1.64395,585.0,
2018-01-12,,,,19.28,2362.0,13410.0,,,0.631002,,,,,,960.0,,0.010708,,,10.599,32.2154,1083.4,,,,3.2206,,220.52,,338.045,1.17434,102.5,,,,42.91,,0.52,,,0.0941,,,,5.5,,1.85842,608.0,
2018-01-13,,,,21.1,2549.9,13888.2,,,0.8329,,,,,,1043.2,,0.012021,,,13.431,35.3663,1252.6,,,,3.6357,,235.51,,386.973,1.38019,122.52,,,,49.391,,0.62943,,,0.083,,,,5.2,,1.9881,682.38,
2018-01-14,,,,18.27,2413.0,13094.7,,,0.729,,,,,,969.05,,0.01056,,,12.888,40.2622,1256.0,,,,3.5709,,233.82,,370.0,1.24715,132.52,,,,47.66,,0.5649,,,0.0785,,,,5.21,,1.82547,631.23,
2018-01-15,,,,19.05,2333.2,13475.4,,,0.76727,,,,,,925.9,,0.009679,,,12.671,40.6805,1264.4,,,,3.4186,,231.11,,383.585,1.29548,145.0,,,,51.02,,0.59,,,0.058042,,,,5.34,,1.67782,620.0,
2018-01-16,,,,10.0,1512.1,10050.7,,,0.45,,,,,,623.27,,0.005551,,,8.3123,23.1639,868.98,,,,1.9347,,147.0,958.0,255.0,0.55134,105.0,,,,28.19,,0.32,,,0.04,,,,3.72,,0.90028,445.0,
2018-01-17,,,,9.4,1345.6,9271.3,,,0.4353,,,,,,610.1,,0.005416,,,7.51,22.4708,770.1,,,,1.9421,,135.0,791.33,237.392,0.65712,93.53,,,,26.323,,0.3,,,0.044703,,,,3.5,,0.88529,395.85,
2018-01-18,,,,13.1,1656.0,10660.2,,,0.582,,,,,,740.0,76.0,0.007052,,,9.6902,28.0774,940.0,,,,2.5501,,176.31,1026.0,296.372,0.86328,127.29,,,,33.5,,0.44,,,0.07005,,,,4.434,,1.25973,469.5,
2018-01-19,,,,13.5,1668.9,10901.5,,,0.59,,,,,,776.45,76.0,0.007231,,,9.735,29.1748,960.1,,,,2.4,,187.1,1330.75,300.449,0.92475,131.0,,,,35.0,,0.46296,,,0.065,,,,5.054,,1.50367,466.63,
2018-01-20,,,,14.82,1742.1,11567.3,,,0.64,,,,,,829.21,89.0005,0.0076,,,11.037,32.2848,1029.6,,,,2.6618,,192.5,1402.07,351.0,1.06902,136.3,,,,37.741,,0.48912,,,0.075302,,,,5.813,,1.52065,511.22,
2018-01-21,,,,13.05,1700.0,11164.5,,,0.58,,,,,,790.0,92.5,0.006794,,,12.1,29.5924,1001.5,,,,2.61,,183.12,1496.7,331.0,0.98073,124.72,,,,39.8,,0.431,,,0.0673,,,,6.7,,1.35002,469.0,
2018-01-22,,,,11.66,1504.4,10136.8,,,0.515,,,,,,700.0,94.0,0.006169,,,12.466,27.0125,912.76,,,,2.123,,165.5,1430.0,285.0,0.88259,110.55,,,,35.52,,0.421,,,0.062,,,,7.406,,1.1701,405.7,
2018-01-23,,,,11.64,1480.1,10056.6,,,0.516647,,,,,,682.97,89.0,0.006082,,,11.605,26.7091,905.38,,,,2.203,,165.01,1424.1,284.0,0.8616,110.0,,,,35.121,,0.429,,,0.061836,,,,6.7,,1.21422,401.12,
2018-01-24,,,,12.6,1552.6,10584.5,,,0.537,,,,,,720.11,90.0,0.006382,,,12.5,28.394,952.04,,,,2.3426,,172.23,1489.05,297.717,0.90118,117.5,,,,37.674,,0.47,,,0.066,,,,7.338,,1.321,422.0,
2018-01-25,,,,13.01,1600.1,10983.8,,,0.62,,,,,,780.0,90.1454,0.00685,,,13.486,29.0546,1025.1,,,,2.33,,175.0,1428.76,305.1,0.91147,134.43,,,,39.061,,0.55,,,0.068,,,,6.99,,1.28565,446.48,
2018-01-26,,,,12.01,1494.03,10389.4,,,0.5611,,,,,,730.21,78.101,0.006608,,,12.881,26.8942,983.0,,,,2.19,,166.15,1417.91,288.112,0.7754,86.4052,,,,35.0,,0.544,,,0.06,,,,5.5,,1.12097,423.47,
2018-01-27,,,,12.85,1566.08,10908.4,,,0.595,,,,,,746.94,88.5,0.007072,,,13.866,28.2619,1031.6,,,,2.342,,173.96,1354.75,308.0,0.82919,83.2022,,,,37.942,,0.606,,,0.0645,,,,6.5,,1.18317,433.05,
2018-01-28,,,,13.3,1636.39,11433.3,,,0.613098,,,,,,765.03,89.0,0.00735,,,14.13,29.5369,1109.0,,,,2.4412,,178.65,1400.01,321.014,0.97005,82.9489,,,,39.667,,0.6074,,,0.0661,,,,6.7,,1.21828,452.1,
2018-01-29,,,,12.74,1638.64,11119.0,,,0.588,,,,,,749.0,89.0,0.006866,,,13.32,30.4341,1155.9,,,,2.3791,,175.56,1416.76,310.51,0.90541,100.6139,,,,40.7,,0.5652,,,0.06294,,,,6.25,,1.25299,443.34,
2018-01-30,0.14,,,11.11,1461.0,9917.7,,,0.5,,,,,,682.91,94.0,0.006071,,,11.0405,26.8792,1042.9,24.21,,,2.15453,,161.049,1286.85,268.211,0.81226,112.9958,,,,35.6583,,0.46334,,,0.052138,,,,5.634877,,1.09043,380.0,
2018-01-31,0.13,,,10.55,1405.53,9742.2,,,0.463001,,,,,,663.2,89.0445,0.005805,,,10.3804,26.0846,1028.03,23.98,,,2.17535,,157.317,1230.21,266.309,0.77745,109.2732,,,,34.2324,,0.44135,,,0.050641,,,,5.689248,,1.02701,367.21,
2018-02-01,0.11,,,8.66,1214.97,8789.2,,,0.389,,,,,,591.01,81.0,0.004932,,,9.8407,24.0212,970.42,23.46,,,1.72603,,130.041,1250.88,230.516,0.65603,89.2857,,,,33.9804,,0.42181,,,0.043992,,,,4.944461,,0.89933,374.08,
2018-02-02,0.08,,,7.31,979.03,7915.8,,,0.295801,0.37,,,,0.9905,454.68,71.0,0.003531,,,8.6002,18.8904,766.82,22.5,,,1.4302,,104.906,1074.27,189.385,0.48998,80.9117,,,,24.4602,,0.30018,,,0.032561,,,,3.944763,,0.66529,313.21,
2018-02-03,0.09,,,8.58,1073.4,8249.3,,,0.345286,0.47,,,,0.99804,537.36,72.0293,0.004211,,,9.2747,20.9335,850.38,23.53,,,1.62092,,121.009,1070.35,215.908,0.54447,90.9906,,,,26.9345,,0.3511,,,0.037437,,,,4.506623,,0.7825,349.93,
2018-02-04,0.09,,,8.04,1099.85,7932.1,,,0.364001,0.42,,,,0.99811,536.97,66.0,0.004253,,,8.6698,19.8239,788.79,21.8,,,1.60967,,137.767,1015.44,214.471,0.54859,74.2042,,,,25.3266,,0.35633,,,0.03652,,,,4.312002,,0.78294,333.85,
2018-02-05,0.06,,,6.08,829.95,6651.9,,,0.291541,0.32,,,,0.98401,436.23,55.0,0.003465,,,6.9107,15.8496,634.64,19.0,,,1.33112,,116.37,804.99,166.779,0.43735,64.487,,,,18.9224,,0.29227,,,0.028314,,,,3.024145,,0.64196,281.75,
2018-02-06,0.05,,,5.52,762.32,5996.6,,,0.262,0.28,,,,0.9874,386.05,49.11,0.003048,,,5.8914,14.099,568.78,16.0,,,1.20011,,106.386,600.0,150.141,0.3571,59.2041,,,,16.5166,,0.25934,,,0.025244,,,,2.622765,,0.5746,265.28,
2018-02-07,0.07,,,7.32,896.52,7196.6,,,0.32,0.36,,,,0.99794,490.41,63.0,0.003922,,,7.515,17.343,719.34,19.0,,,1.51834,,130.963,852.39,190.827,0.51199,87.266,,,,20.5916,,0.3295,0.12,,0.031923,,,,3.648783,,0.69687,327.33,
2018-02-08,0.08,,,8.04,952.32,7595.1,,,0.323459,0.38,,,,0.99794,522.58,68.6,0.004212,,,7.6881,18.1396,751.76,19.0,,,1.58697,,137.91,898.29,206.661,0.51154,91.5723,,,,21.3821,,0.33145,0.1216,,0.032798,,,,3.806018,,0.71286,353.93,
2018-02-09,0.09,,,8.28,1184.49,7784.6,,,0.320011,0.39,,,,0.9972,582.82,70.0,0.004308,,,7.9822,20.869,781.97,19.5,,,1.6635,,142.125,973.64,233.09,0.50686,63.2252,,,,24.8712,,0.33598,0.1189,,0.036051,,,,4.075885,,0.74203,402.97,
2018-02-10,0.08,,,8.77,1199.8,8172.2,,,0.358,0.4,,,,0.995,603.33,72.0,0.004776,,,8.4566,22.5523,816.72,20.14,,,1.73505,,148.091,0.0,240.629,0.54335,82.4183,,,,27.3589,,0.36324,0.1249,,0.043703,,,,4.153893,,0.90687,457.17,
2018-02-11,0.08,,,8.03,1190.5,7843.7,,,0.347338,0.38,,,,0.91355,562.17,68.5,0.004637,,,8.02,21.0709,778.9,19.38,,,1.58945,,141.683,0.0,217.117,0.49269,77.2596,,,,25.2626,,0.33983,0.1068,,0.039574,,,,3.73983,,0.8941,414.17,
2018-02-12,0.08,,,8.67,1212.33,8083.6,,,0.35604,0.4,,,,0.99999,579.87,70.1,0.004939,,,8.3334,23.7639,810.99,19.74,,,1.6694,,148.907,992.85,227.559,0.52031,82.057,,,,26.3429,,0.35953,0.1101,,0.042066,,,,3.979729,,0.95916,435.64,
2018-02-13,0.08,,,8.74,1204.43,8378.0,,,0.351453,0.45,,,,0.9961,583.48,72.0632,0.005273,,,8.6367,27.8444,822.98,19.57,,,1.72271,,152.871,0.0,229.106,0.48897,72.0518,,,,27.3747,,0.36053,0.1128,,0.042526,,,,3.98721,,0.96758,431.78,
2018-02-14,0.08,,,8.96,1224.55,8541.6,,,0.359301,0.52,,,,0.99501,594.92,72.0632,0.00569,,,8.9177,32.6637,840.82,19.81,,,1.76954,,159.264,0.0,233.52,0.49982,71.4359,,,,28.6065,,0.39115,0.1136,,0.042617,,,,4.170645,,0.98113,446.22,
2018-02-15,0.09,,,10.05,1307.23,9348.5,,,0.372696,0.53,,,,0.99401,657.72,79.49,0.006713,,,9.3694,31.9387,902.56,20.92,,,1.96402,,207.044,1090.63,262.513,0.51388,89.6007,,,,30.4612,,0.42974,0.1213,,0.045011,,,,4.697417,,1.07074,459.03,
2018-02-16,0.09,,,10.3,1355.32,9707.7,,,0.374075,0.56,,,,0.99352,675.41,80.0,0.006423,,,9.3623,32.2271,907.33,21.0,,,1.96328,,209.848,1147.46,275.43,0.48704,80.7774,,,,30.4201,,0.43162,0.1315,,0.046442,,,,5.365336,,1.06601,461.72,
2018-02-17,0.12,,,10.9,1502.32,10070.9,,,0.391253,0.59,,,,0.99215,690.75,89.0,0.006779,,,9.73,33.9048,934.49,21.75,,,2.06502,,223.861,1129.37,290.178,0.51445,88.2872,,,,31.6781,,0.44517,0.1383,,0.051083,,,,5.62666,,1.10391,472.91,
2018-02-18,0.11,,,10.58,1396.2,10137.2,,,0.366168,0.58,,,,0.98903,665.55,85.0001,0.006213,,,8.9243,30.7452,903.28,21.1,,,1.93143,,211.385,1061.06,287.344,0.52095,86.2697,,,,28.707,,0.42113,0.1504,,0.047993,,,,5.218879,,1.04427,441.85,
2018-02-19,0.12,,,10.54,1452.4,10324.8,,,0.367572,0.69,,,,0.99102,684.01,85.0001,0.006314,,,9.0583,33.3786,910.29,21.5,,,1.94203,,213.267,1072.96,293.34,0.51093,85.3932,,,,29.6437,,0.43263,0.1637,,0.049727,,,,5.365978,,1.06949,445.52,
2018-02-20,0.11,,,9.7,1386.43,11119.9,,,0.34722,0.73,,,,0.9943,679.71,82.65,0.006414,,,8.7893,36.0476,877.65,21.49,,,1.83511,,221.662,1060.98,300.9,0.47614,90.6071,,,,28.7728,,0.38602,0.142,,0.046515,,,,6.264072,,1.01181,436.38,
2018-02-21,0.1,,,9.05,1268.8,10252.2,,,0.32648,0.62,,,,0.99715,658.46,75.0,0.006428,,,8.0899,33.0945,818.48,19.88,,,1.69003,,204.716,950.7,284.324,0.45408,88.3865,,,,25.9729,,0.36415,0.1231,,0.042902,,,,5.749581,,0.94058,417.32,
2018-02-22,0.09,,,8.63,1177.48,9743.9,,,0.307246,0.56,,,,0.99301,593.74,69.0004,0.005999,,,7.6408,30.233,789.92,18.48,,,1.54642,,188.976,895.74,273.733,0.41421,85.0414,,,,24.2289,,0.34063,0.1194,,0.039527,,,,5.322934,,0.86399,392.61,
2018-02-23,0.09,,,8.62,1149.52,9597.8,,,0.305394,0.58,,,,0.99301,603.64,69.4003,0.005979,,,7.6609,30.2989,787.95,18.7,,,1.55807,,182.445,929.73,263.618,0.41721,83.8509,,,,24.0931,,0.33652,0.1236,,0.039072,,,,5.255728,,0.85367,380.17,
2018-02-24,0.1,,,8.7,1137.28,9394.5,,,0.292451,0.59,,,,0.99303,576.26,70.0,0.006216,,,7.7011,34.7123,810.91,18.26,,,1.61955,,194.573,941.19,259.88,0.40841,75.2663,,,,24.321,,0.32863,0.1215,,0.039492,,,,5.478733,,0.87252,379.18,
2018-02-25,0.09,,,8.9,1137.93,9330.1,,,0.296932,0.6,,,,0.99224,576.87,70.008,0.00586,,,7.5203,33.7713,818.46,17.4,,,1.7187,,199.691,941.2,263.692,0.38663,66.8226,,,,24.3911,,0.32817,0.1123,,0.039114,,,,5.505489,,0.88094,382.7,
2018-02-26,0.09,,,9.09,1143.24,9410.3,,,0.304567,0.61,,,,0.99319,578.29,70.0081,0.005859,,,7.4588,33.5432,835.34,17.08,,,1.74801,,215.029,898.8,267.967,0.38911,65.4835,,,,24.2982,,0.33557,0.1117,,0.038812,,,,5.38279,,0.8773,383.76,
2018-02-27,0.1,,,9.79,1220.88,10120.5,,,0.319304,0.66,,,,0.99319,606.71,74.0,0.006196,,,7.8699,34.7372,861.4,18.08,,,1.79137,,212.809,905.93,285.517,0.39055,106.8378,,,,26.7716,,0.34903,0.1205,,0.041011,,,,5.176872,,0.91822,399.99,
2018-02-28,0.1,,,10.35,1199.16,10303.4,,,0.305569,0.66,,,,0.99353,583.82,74.0,0.006043,,,8.1934,32.9461,850.84,18.4,,,1.83307,,201.838,1022.67,285.357,0.39978,102.3225,,,,25.5727,,0.32945,0.1309,,0.040679,,,,4.739377,,0.88353,381.92,
2018-03-01,0.09,,,10.33,1190.28,10248.7,,,0.286923,0.65,,,,0.99449,581.79,71.2003,0.005922,,,8.1395,31.68,848.41,17.82,,,1.82183,,200.552,1026.84,284.674,0.39765,99.9486,,,,25.4504,,0.31528,0.1454,,0.042824,,,,4.558937,,0.87629,382.15,
2018-03-02,0.09,,,10.11,1252.85,10677.1,,,0.287085,0.62,,,,0.99447,595.36,75.0001,0.005508,,,7.9294,30.1349,850.47,18.0,,,1.85527,,204.306,1023.78,308.146,0.38254,78.9078,,,,25.1075,,0.31767,0.1702,,0.047708,,,,4.529525,,0.88771,374.88,
2018-03-03,0.09,,,10.12,1256.82,9585.5,,,0.289524,0.62,,,,0.99508,595.02,78.0781,0.005244,,,7.8741,28.3962,853.45,17.84,,,1.83938,,209.232,1003.08,342.236,0.35797,75.5685,,,,25.3452,,0.31199,0.1807,,0.048053,,,,4.373041,,0.8923,382.03,
2018-03-04,0.09,,,9.86,1224.13,10878.4,,,0.284829,0.59,,,,0.99511,594.36,78.1005,0.005159,,,7.7312,28.4582,838.06,17.58,,,1.80886,,205.3,921.04,336.244,0.34206,72.0192,,,,24.9334,,0.33974,0.1978,,0.047095,,,,4.401804,,0.88572,383.12,
2018-03-05,0.09,,,10.09,1265.0,11281.2,,,0.293415,0.57,,,,0.99455,607.17,78.1005,0.005231,,,7.963,26.33,850.24,17.4,,,1.84104,,209.407,921.04,355.579,0.3137,76.1879,,,,25.9393,,0.34915,0.2021,,0.046714,,,,4.568142,,0.94342,391.89,
2018-03-06,0.07,,,9.11,1174.28,10412.0,,,0.278107,0.54,,,,0.99356,562.65,75.0,0.004572,,,7.019,24.7229,803.9,16.87,,,1.62507,,190.404,950.0,338.651,0.31622,77.9516,,,,24.4127,,0.32967,0.1821,,0.043953,,,,4.243884,,0.89676,375.91,
2018-03-07,0.06,,,8.13,1038.64,9422.1,,,0.22794,0.44,,,,0.99356,504.48,70.0,0.004042,,,5.996,20.5229,724.98,15.32,,,1.35269,,177.498,875.0,317.68,0.29164,74.3672,,,,20.272,,0.29095,0.1522,,0.035793,,,,3.853131,,0.79199,332.47,
2018-03-08,0.06,,,8.02,1001.15,9037.0,,,0.213202,0.47,,,,0.99352,485.26,67.0,0.003879,,,5.9482,20.9509,689.41,13.02,,,1.35502,,174.751,875.0,274.195,0.28555,71.623,,,,19.6067,,0.29939,0.1306,,0.035811,,,,3.586378,,0.79771,315.64,
2018-03-09,0.05,,,7.07,928.28,8351.0,,,0.184181,0.44,,,,0.9949,440.43,54.0,0.00359,,,5.2656,20.0899,644.46,12.19,,,1.17356,,141.507,695.67,241.569,0.32399,64.5721,,,,17.2075,,0.26138,0.119,,0.032167,,,,3.14075,,0.73363,281.02,
2018-03-10,0.05,,,7.57,992.08,8691.1,,,0.196592,0.45,,,,0.9949,477.88,59.0,0.003956,,,5.6649,20.5774,678.46,13.11,,,1.26929,,138.588,818.81,252.223,0.3432,63.7914,,,,17.9708,,0.28285,0.1555,,0.034224,,,,3.456325,,0.77066,285.9,
2018-03-11,0.05,,,7.33,971.28,8516.4,,,0.190272,0.45,,,,0.9949,467.93,59.0003,0.003854,,,5.4802,19.812,664.53,12.9,,,1.24745,,172.589,794.8,244.941,0.32218,59.8317,,,,17.4708,,0.27181,0.151,,0.033719,,,,3.344161,,0.7523,279.39,
2018-03-12,0.06,,,7.68,1013.22,8804.1,,,0.20926,0.49,,,,0.995,484.81,58.2764,0.003868,,,5.6011,19.9117,678.27,13.5,,,1.26425,,174.946,798.75,249.614,0.33749,59.9954,,,,17.6579,,0.28093,0.161,,0.035113,,,,3.760924,,0.76613,279.39,
2018-03-13,0.06,,,7.83,996.06,8875.1,,,0.210433,0.49,,,,0.99531,479.53,56.8528,0.003915,,,5.5973,19.6613,680.01,13.08,,,1.27099,,172.547,785.08,244.923,0.38332,60.5629,,,,17.5334,,0.27918,0.1555,,0.034829,,,,3.933844,,0.76337,280.2,
2018-03-14,0.05,,,8.5,917.0,7958.5,,,0.188172,0.43,,,,0.99553,417.16,52.0,0.003532,,,5.1655,16.036,587.1,11.92,,,1.09398,,120.08,784.99,206.865,0.39125,52.9582,,,,15.5517,,0.23546,0.145,,0.030403,,,,3.77599,,0.65633,246.41,
2018-03-15,0.05,,,8.31,874.46,7691.7,,,0.168041,0.4,,,,0.9934,393.04,45.1004,0.003314,,,4.8074,15.7802,572.69,11.43,,,1.03119,,151.082,728.22,198.466,0.34073,53.1856,,,,14.1664,,0.21447,0.1321,,0.028755,,,,3.415608,,0.63136,234.84,
2018-03-16,0.05,,,8.56,898.78,7929.1,,,0.171511,0.4,,,,0.9934,403.38,47.1479,0.003452,,,4.8962,17.2013,585.84,11.63,,,1.02125,,157.78,701.64,203.369,0.34013,51.0646,,,,14.6327,,0.22692,0.1376,,0.029346,,,,3.611113,,0.66083,234.3,
2018-03-17,0.05,,,8.64,928.53,7760.2,,,0.150697,0.38,,,,0.99444,382.35,47.1475,0.003283,,,4.5834,16.0775,544.51,10.0,,,1.06133,,150.574,648.16,193.712,0.27928,44.7944,,,,13.2407,,0.19965,0.1387,,0.028001,,,,3.589355,,0.6172,219.77,
2018-03-18,0.03,,,7.8,847.49,7323.3,,,0.123728,0.28,,,,0.99393,342.04,45.1,0.002817,,,3.8953,14.3577,454.9,6.01,,,1.0496,,139.184,499.87,175.661,0.22948,42.6344,,,,11.0337,,0.15854,0.1191,,0.023184,,,,3.007304,,0.53945,205.56,
2018-03-19,0.04,,,8.45,910.16,8127.7,,,0.153529,0.34,,,,0.9921,367.09,48.0001,0.003132,,,4.5181,16.2573,516.31,8.2,,,1.17922,,150.583,422.93,201.852,0.24641,57.3154,,,,12.9872,,0.21027,0.1357,,0.028426,,,,3.477855,,0.62823,228.81,
2018-03-20,0.04,,,8.6,951.5,8326.8,,,0.175188,0.36,,,,0.9921,397.96,48.2194,0.003373,,,5.3765,17.8459,517.02,8.81,,,1.28557,,156.386,571.37,206.236,0.27049,59.449,,,,18.4355,,0.23215,0.1374,,0.031774,,,,3.483241,,0.65919,237.46,
2018-03-21,0.05,,,9.06,1009.01,8775.1,,,0.197622,0.35,,,,0.99278,421.53,51.0004,0.003587,,,5.8796,19.0988,545.87,9.1,,,1.33484,,165.125,637.63,214.07,0.28624,64.1891,,,,18.5718,,0.24504,0.1491,,0.036329,,,,3.566862,,0.66237,255.31,
2018-03-22,0.05,,,9.49,986.94,8499.1,,,0.185791,0.38,,,,0.99417,397.96,48.3529,0.003424,,,6.1576,18.3957,517.81,9.03,,,1.26049,,160.577,603.51,203.643,0.28013,66.2219,,,,17.7052,,0.2241,0.1402,,0.034345,,,,3.353632,,0.62382,238.58,
2018-03-23,0.05,,,9.5,963.13,8305.6,,,0.180007,0.38,,,,0.99442,391.38,44.0,0.00338,,,6.2671,17.9642,508.36,9.0,,,1.24736,,158.314,645.16,199.029,0.27265,63.4208,,,,17.6413,,0.22233,0.1384,,0.035453,,,,3.225009,,0.61433,230.69,
2018-03-24,0.05,,,11.54,973.05,8523.6,,,0.182114,0.39,,,,0.99497,420.99,48.0005,0.003506,,,6.4996,18.2921,520.05,9.23,,,1.31097,,159.042,679.52,208.017,0.2802,65.0014,,,,17.7259,,0.23205,0.1436,,0.040762,,,,3.323839,,0.62902,241.18,
2018-03-25,0.05,,,12.49,966.31,8392.2,,,0.180674,0.38,,,,0.9953,408.09,50.1003,0.003428,,,6.3746,17.862,513.05,9.11,,,1.26509,,154.557,713.17,203.704,0.27261,63.4638,,,,17.5643,,0.22942,0.1417,,0.045329,,,,3.216483,,0.62239,237.42,
2018-03-26,0.05,,,10.82,884.37,7865.9,,,0.157145,0.35,,,,0.99643,371.62,44.0,0.003156,,,5.2994,15.4143,467.46,8.4,,,1.17878,,144.731,623.0,188.435,0.25213,55.2943,,,,15.15,,0.21468,0.1253,,0.039382,,,,3.005928,,0.57604,212.25,
2018-03-27,0.05,,,10.83,873.37,7760.6,,,0.14871,0.35,,,,0.99513,353.47,0.0,0.003126,,,5.2071,15.2602,446.7,8.5,,,1.14485,,134.46,603.71,184.817,0.2476,52.084,,,,14.6091,,0.20253,0.1251,,0.040448,,,,2.927744,,0.5582,209.57,
2018-03-28,0.05,,,11.32,850.83,7754.5,,,0.15309,0.33,,,,0.99412,346.94,0.0,0.003128,,,5.65,15.7088,440.84,8.8,,,1.15656,,130.469,595.39,186.429,0.24693,54.8985,,,,15.1009,,0.21252,0.1264,,0.042736,,,,2.881935,,0.56588,208.63,
2018-03-29,0.05,,,10.12,697.93,6954.9,,,0.14138,0.29,,,,0.994,317.2,40.51,0.00284,,,5.7974,14.5431,380.85,8.56,,,1.05952,,112.916,535.65,175.041,0.22086,51.026,,,,13.9199,,0.18709,0.1159,,0.043532,,,,2.417596,,0.49814,186.86,
2018-03-30,0.04,,,9.71,675.37,6603.8,,,0.133364,0.28,,,,0.994,303.58,35.0,0.002722,,,5.7389,13.8408,366.12,8.55,,,1.04514,,109.975,480.44,163.905,0.20938,48.9024,,,,13.3976,,0.17357,0.1128,,0.039943,,,,2.244471,,0.47369,184.18,
2018-03-31,0.04,,,10.25,682.24,6804.9,,,0.140883,0.27,,,,0.99402,303.6,35.0012,0.002765,,,5.8852,14.2417,390.09,8.75,,,1.06433,,115.777,497.67,172.39,0.22222,49.7298,,,,13.9875,,0.18689,0.1138,,0.033533,,,,2.288144,,0.49327,185.48,
2018-04-01,0.04,,,10.32,626.86,6460.1,,,0.138634,0.26,,,,0.99403,286.47,37.5002,0.002632,,,5.1493,12.9299,359.49,8.0,,,0.94617,,109.881,487.24,165.893,0.20306,44.9413,,,,12.4766,,0.18729,0.1049,,0.02859,,,,2.121486,,0.45579,175.13,
2018-04-02,0.04,,,10.98,639.64,6787.6,,,0.146418,0.25,,,,0.99406,288.55,36.0026,0.002699,,,5.4948,13.4708,375.67,8.53,,,0.98283,,114.416,484.47,175.861,0.2121,46.6862,,,,13.2216,,0.20294,0.1057,,0.031057,,,,2.193985,,0.47223,182.46,
2018-04-03,0.04,,,12.22,659.64,7032.9,,,0.152563,0.28,,,,0.99407,312.24,39.0222,0.002786,,,5.7344,13.9268,380.89,8.92,,,1.02684,,118.379,500.05,178.588,0.22769,48.4486,,,,14.0954,,0.22277,0.1127,,0.033245,,,,2.662791,,0.49218,193.85,
2018-04-04,0.04,,,12.0,638.08,6726.9,,,0.148892,0.28,,,,0.99424,297.61,42.7428,0.002751,,,5.5215,13.3929,371.35,8.76,,,0.95757,,115.61,509.28,169.805,0.22471,46.6689,,,,13.3886,,0.19927,0.107,,0.029881,,,,2.463013,,0.4869,182.83,
2018-04-05,0.04,,,12.1,620.03,6592.5,,,0.141112,0.28,,,,0.99103,289.94,0.0,0.002709,,,5.4298,13.1694,367.21,8.61,,,0.92782,,114.023,479.28,166.039,0.2179,45.592,,,,12.8974,,0.18977,0.1046,,0.029154,,,,2.372805,,0.47598,179.79,
