Unnamed: 0,Aave,Algorand,Avalanche,Binance Coin,Bitcoin Cash,Bitcoin,Bitcoin SV,BitTorrent,Cardano,Chainlink,Compound,Cosmos,Crypto.com Coin,Dai,Dash,Decred,Dogecoin,DREP,Elrond,EOS,Ethereum Classic,Ethereum,Filecoin,FTX Token,Huobi Token,IOTA,Kusama,Litecoin,Maker,Monero,NEM,Neo,OKB,Polkadot,Polygon,Qtum,Solana,Stellar,THETA,THORChain,TRON,UNUS SED LEO,USD Coin,Uniswap,VeChain,Wrapped Bitcoin,XRP,Zcash,
2018-01-01,,,,8.7,2412.6,13921.5,,,0.715,,,,,,1038.6,,0.00899,,,7.95,31.69,762.0,,,,4.2,,232.29,,344.8,1.06,80.43,,,,55.0,,0.5231,,,0.049,,,,2.48,,2.09,553.77,
2018-01-02,,,,9.11,2745.5,15306.1,,,0.8,,,,,,1195.4,,0.009878,,,8.6,34.38,890.0,,,,4.25,,262.0,,370.48,1.17,99.61,,,,55.45,,0.5898,,,0.076,,,,2.7,,2.21,570.0,
2018-01-03,,,,9.47,2775.0,15435.0,,,1.09,,,,,,1171.7,,0.009345,,,9.43,33.77,954.73,,,,4.18,,258.54,,390.0,1.78,106.64,,,,55.33,,0.9199,,,0.0786,,,,4.0,,2.85,568.0,
2018-01-04,,,,9.46,2563.5,15408.7,,,1.35,,,,,,1200.0,,0.0103,,,10.5,37.08,997.0,,,,4.5,,245.0,,387.83,2.06,109.78,,,,52.49,,0.91,,,0.175225,,,,4.23,,3.29,562.67,
2018-01-05,,,,16.82,2530.9,17126.9,,,1.3,,,,,,1160.0,,0.01395,,,9.85,35.25,1023.6,,,,4.19,,251.97,,377.49,1.81,106.7,,,,61.0,,0.78,,,0.2244,,,,4.85,,3.05,555.2,
2018-01-06,,,,23.6,2648.5,17252.8,,,1.082999,,,,,,1183.9,,0.0175,,,9.9,34.64,1014.2,,,,4.14,,304.0,,395.99,1.7,103.69,,,,74.0,,0.77,,,0.229112,,,,5.9,,2.85,662.0,
2018-01-07,,,,22.66,2758.9,17184.8,,,1.05343,,,,,,1247.3,,0.019,,,10.9,36.07,1116.0,,,,4.44,,286.95,,421.0,1.9,109.0,,,,82.0,,0.7349,,,0.196712,,,,6.1,,2.82,795.0,
2018-01-08,,,,19.3,2575.1,16302.9,,,1.013,,,,,,1185.8,,0.018,,,10.39,38.5,1225.0,,,,4.2009,,273.67,,409.37,1.8,107.9,,,,63.98,,0.709,,,0.201111,,,,4.95,,2.78,758.7,
2018-01-09,,,,20.61,2486.6,15324.6,,,0.929,,,,,,1130.0,,0.015441,,,9.74,38.6134,1299.0,,,,3.9199,,258.75,,447.804,1.69,131.42,,,,58.1,,0.643,,,0.153,,,,5.0,,2.28746,720.34,
2018-01-10,,,,17.56,2934.4,15045.4,,,0.829042,,,,,,1108.6,,0.0136,,,11.48,39.1264,1381.9,,,,3.7627,,249.67,,416.293,1.4704,126.79,,,,57.0,,0.5744,,,0.1395,,,,7.3,,2.1822,720.0,
2018-01-11,,,,23.0,2958.5,15109.1,,,0.782876,,,,,,1103.9,,0.01422,,,12.45,38.0214,1331.8,,,,3.799,,253.0,,416.375,1.42454,124.4,,,,53.44,,0.62656,,,0.125,,,,7.9,,2.19216,729.0,
2018-01-12,,,,24.64,2624.2,14176.4,,,0.922121,,,,,,1062.6,,0.013158,,,15.22,36.6654,1285.0,,,,3.6941,,241.97,,390.223,1.39885,126.3,,,,51.989,,0.71009,,,0.11125,,,,7.29,,2.12478,711.99,
2018-01-13,,,,23.5,2879.6,14640.7,,,0.95785,,,,,,1128.6,,0.013295,,,18.655,42.6155,1423.2,,,,4.08,,263.0,,428.815,1.51418,146.9,,,,57.5,,0.71657,,,0.10903,,,,6.9,,2.11762,720.0,
2018-01-14,,,,22.1,2726.9,14446.1,,,0.879,,,,,,1107.5,,0.012345,,,16.086,47.1444,1385.0,,,,3.9584,,267.98,,434.18,1.46577,169.0,,,,55.5,,0.65938,,,0.102799,,,,7.6,,2.04136,714.95,
2018-01-15,,,,23.23,2554.0,14396.6,,,0.866629,,,,,,1031.7,,0.0114,,,14.7,44.4183,1377.9,,,,3.7744,,244.2,,436.754,1.45135,198.2,,,,58.24,,0.674,,,0.094,,,,6.33,,1.92504,685.0,
2018-01-16,,,,19.44,2400.1,13711.0,,,0.786244,,,,,,929.89,,0.009757,,,12.985,40.883,1278.8,,,,3.4779,,233.21,1551.96,417.0,1.33757,190.14,,,,51.49,,0.602,,,0.07833,,,,6.34,,1.73382,679.85,
2018-01-17,,,,15.66,1852.0,11769.6,,,0.683705,,,,,,825.0,,0.007879,,,10.53,31.2329,1088.3,,,,2.9236,,214.89,1138.5,326.635,0.97956,155.45,,,,38.597,,0.50439,,,0.106,,,,5.391,,1.42809,529.0,
2018-01-18,,,,15.9,1873.5,12004.7,,,0.6986,,,,,,885.93,119.1426,0.009238,,,11.3,33.0625,1079.0,,,,3.02,,211.0,1500.0,341.143,1.11337,160.28,,,,39.8,,0.5618,,,0.106,,,,6.284,,1.75914,535.0,
2018-01-19,,,,15.48,1847.6,11973.2,,,0.69145,,,,,,863.29,107.5205,0.008466,,,11.662,34.6151,1079.0,,,,2.913,,203.0,1785.22,363.2,1.123,151.0,,,,42.808,,0.528,,,0.086216,,,,6.196,,1.7128,549.0,
2018-01-20,,,,16.65,2109.9,13082.2,,,0.72,,,,,,957.99,124.9999,0.008654,,,15.75,35.9085,1160.0,,,,3.141,,214.88,1731.09,406.0,1.20131,158.0,,,,52.5,,0.55,,,0.0887,,,,8.453,,1.65727,563.05,
2018-01-21,,,,16.26,2019.7,12860.2,,,0.704857,,,,,,925.56,121.5331,0.008385,,,15.574,36.5426,1146.3,,,,2.99,,211.09,1730.0,388.0,1.19783,149.82,,,,52.91,,0.53,,,0.086,,,,8.492,,1.60199,556.8,
2018-01-22,,,,14.48,1806.6,11970.9,,,0.64,,,,,,842.39,107.0,0.007601,,,15.129,33.2917,1084.1,,,,2.9111,,194.7,1678.37,355.0,1.08958,137.74,,,,44.347,,0.53,,,0.084,,,,9.7,,1.44513,507.0,
2018-01-23,,,,13.88,1693.9,11438.0,,,0.58967,,,,,,798.9,106.3193,0.006995,,,13.906,30.5415,1022.0,,,,2.64193,,186.03,1542.11,321.914,1.00749,130.74,,,,41.87,,0.518,,,0.073333,,,,8.75,,1.46006,467.0,
2018-01-24,,,,14.29,1680.0,11549.5,,,0.649,,,,,,791.6,100.0,0.0072,,,13.968,30.4633,1068.8,,,,2.58,,184.69,1555.62,326.259,0.98113,148.07,,,,42.069,,0.5897,,,0.0762,,,,8.803,,1.44365,466.43,
2018-01-25,,,,14.15,1700.0,11740.9,,,0.684,,,,,,823.88,99.5,0.007696,,,15.1,30.476,1102.4,,,,2.5955,,184.78,1601.35,328.0,0.98924,147.0,,,,44.0,,0.648,,,0.075,,,,8.055,,1.40163,476.61,
2018-01-26,,,,13.6,1678.58,11655.3,,,0.655,,,,,,815.0,98.88,0.008294,,,14.767,29.7921,1078.6,,,,2.46,,181.71,1501.03,328.91,1.01465,103.4424,,,,41.779,,0.64822,,,0.073,,,,7.583,,1.32551,491.12,
2018-01-27,,,,13.55,1667.18,11621.7,,,0.642,,,,,,787.98,94.1,0.007499,,,14.7,30.1829,1125.3,,,,2.5,,182.0,1488.54,334.722,1.09385,102.2695,,,,40.549,,0.6399,,,0.0733,,,,7.5,,1.24298,464.28,
2018-01-28,,,,14.01,1762.65,12112.7,,,0.667275,,,,,,825.42,97.41,0.00814,,,14.96,34.1119,1264.8,,,,2.5596,,192.47,1599.93,341.25,1.04755,100.9628,,,,43.09,,0.635,,,0.0739,,,,7.399,,1.39393,485.52,
2018-01-29,,,,13.87,1761.81,11888.1,,,0.646478,,,,,,827.6,106.4802,0.00765,,,14.85,33.1563,1259.8,,,,2.5849,,191.12,1533.63,339.712,1.00081,131.8338,,,,44.5,,0.62891,,,0.0682,,,,6.911,,1.37075,481.01,
2018-01-30,0.17,,,12.84,1658.37,11277.2,,,0.603,,,,,,788.16,113.3975,0.007039,,,13.5954,31.2935,1178.92,25.6,,,2.62168,,181.37,1416.76,316.466,0.949,132.9815,,,,41.7141,,0.57942,,,0.06511,,,,7.012155,,1.27281,449.2,
2018-01-31,0.15,,,11.5,1522.96,10397.7,,,0.517,,,,,,705.64,103.5,0.006237,,,12.1794,28.8213,1126.87,25.54,,,2.34734,,167.225,1339.35,284.231,0.82029,122.8718,,,,41.3097,,0.54844,,,0.055197,,,,6.599491,,1.14804,401.01,
2018-02-01,0.14,,,11.45,1505.21,10303.0,,,0.521698,,,,,,712.39,108.0,0.00611,,,12.1831,28.9403,1157.09,25.69,,,2.31471,,166.254,1395.0,278.8,0.85532,111.1476,,,,41.0798,,0.54095,,,0.058674,,,,6.503947,,1.14261,413.36,
2018-02-02,0.11,,,10.7,1277.56,9201.4,,,0.421712,0.52,,,,1.29664,622.9,94.0,0.005127,,,11.0993,25.1781,1036.17,24.7,,,1.94318,,142.947,1276.46,252.011,0.67842,116.6181,,,,35.5427,,0.45408,,,0.047007,,,,5.464527,,0.96437,403.86,
2018-02-03,0.12,,,10.32,1318.13,9506.9,,,0.518541,0.54,,,,1.08245,649.21,90.0,0.00578,,,11.2573,24.8791,997.51,25.19,,,2.0468,,166.182,1248.38,258.888,0.67668,107.537,,,,32.0746,,0.48514,,,0.049961,,,,5.948793,,1.01952,408.7,
2018-02-04,0.12,,,9.75,1293.59,9382.1,,,0.485,0.52,,,,1.02892,654.48,90.0,0.005309,,,10.8599,24.7517,972.66,24.69,,,2.07562,,174.553,1193.77,258.553,0.69092,93.3838,,,,31.0878,,0.47344,,,0.046608,,,,5.561304,,0.96898,407.94,
2018-02-05,0.09,,,8.56,1177.41,8383.2,,,0.396215,0.46,,,,1.01803,557.83,82.8,0.004491,,,9.2968,21.2748,859.72,22.43,,,1.7756,,154.089,1054.98,222.875,0.57719,85.422,,,,26.6553,,0.41928,,,0.039312,,,,4.582431,,0.83638,352.93,
2018-02-06,0.09,,,8.6,976.07,7896.2,,,0.369196,0.45,,,,1.213,535.23,73.4937,0.004437,,,8.4253,19.3186,797.94,22.5,,,1.71736,,146.861,935.0,213.287,0.56596,102.5587,,,,24.0058,,0.36515,,,0.036835,,,,4.437139,,0.77926,375.87,
2018-02-07,0.09,,,9.23,1033.36,8536.5,,,0.38,0.46,,,,1.04393,584.48,77.0,0.004799,,,8.9788,20.4576,852.98,22.73,,,1.88469,,158.499,1088.0,231.959,0.60062,110.1008,,,,24.6342,,0.38876,0.1469,,0.039299,,,,4.631263,,0.81291,392.9,
2018-02-08,0.09,,,8.38,1338.04,8489.9,,,0.36097,0.43,,,,1.01942,613.05,79.0,0.004832,,,8.7234,21.8617,831.02,21.61,,,1.87239,,150.384,1034.34,255.277,0.67183,101.1101,,,,26.6125,,0.37376,0.1388,,0.038483,,,,4.376609,,0.79002,443.41,
2018-02-09,0.1,,,8.28,1338.34,8735.6,,,0.38495,0.46,,,,1.01843,638.83,81.0836,0.005049,,,9.5708,26.1031,879.51,21.0,,,1.98784,,164.175,1091.0,258.753,0.60473,97.2844,,,,30.4271,,0.3989,0.1479,,0.047001,,,,4.702139,,0.92851,475.52,
2018-02-10,0.1,,,10.35,1381.73,9066.6,,,0.4384,0.47,,,,1.01559,669.33,82.8,0.005596,,,9.8672,26.2196,908.26,21.51,,,2.10323,,169.121,1105.53,269.502,0.61937,93.8907,,,,32.7646,,0.43739,0.1466,,0.054983,,,,5.060631,,1.22864,507.94,
2018-02-11,0.08,,,9.39,1298.52,8564.2,,,0.38382,0.43,,,,1.01499,634.13,76.899,0.005242,,,8.9444,25.745,854.1,20.47,,,1.83466,,155.808,1044.21,247.155,0.56677,90.6229,,,,28.683,,0.38935,0.1305,,0.048152,,,,4.392122,,1.03859,482.48,
2018-02-12,0.09,,,9.43,1294.69,8984.9,,,0.390009,0.53,,,,1.00497,627.23,78.3117,0.005569,,,9.2503,29.9501,875.52,21.02,,,1.90435,,163.299,1049.53,251.531,0.5589,93.1228,,,,29.7008,,0.39394,0.1251,,0.047075,,,,4.430385,,1.07547,472.23,
2018-02-13,0.09,,,9.35,1285.96,8942.7,,,0.381149,0.62,,,,1.00806,626.37,78.3117,0.005699,,,9.1698,34.1005,868.92,20.75,,,1.87222,,162.211,1070.93,248.614,0.54958,88.0772,,,,29.1833,,0.42532,0.118,,0.046437,,,,4.337206,,1.04843,462.52,
2018-02-14,0.11,,,10.65,1376.18,9500.0,,,0.39752,0.58,,,,1.00789,682.26,95.0,0.007088,,,9.883,35.8495,922.38,21.32,,,2.03678,,217.091,1090.63,274.803,0.55171,90.9257,,,,32.014,,0.44996,0.1299,,0.046956,,,,4.950182,,1.15377,484.56,
2018-02-15,0.1,,,11.29,1391.15,10206.8,,,0.405745,0.58,,,,1.00297,701.49,90.0,0.008065,,,10.0632,35.1833,945.99,22.49,,,2.16498,,236.507,1177.64,300.889,0.57396,94.5491,,,,32.5043,,0.45622,0.162,,0.04763,,,,6.017154,,1.14278,486.34,
2018-02-16,0.12,,,11.2,1545.17,10294.3,,,0.398875,0.68,,,,1.0046,718.97,90.0,0.007414,,,9.9504,34.9135,945.68,22.24,,,2.16924,,234.716,1159.16,297.949,0.55739,91.5527,,,,32.571,,0.45252,0.1445,,0.053335,,,,6.020847,,1.11712,492.73,
2018-02-17,0.14,,,11.85,1552.86,11095.9,,,0.420599,0.69,,,,1.00161,746.83,98.28,0.007262,,,10.0169,34.9833,972.86,22.4,,,2.19863,,232.494,1194.67,330.706,0.59526,101.1102,,,,32.6276,,0.47751,0.1949,,0.054903,,,,6.148259,,1.20265,493.65,
2018-02-18,0.14,,,11.68,1631.95,11271.6,,,0.417151,0.8,,,,1.00091,742.78,95.0,0.007136,,,10.0483,34.7361,980.27,23.59,,,2.19619,,231.329,1138.77,321.871,0.59652,97.7573,,,,32.6711,,0.47691,0.187,,0.055456,,,,5.985603,,1.17907,489.92,
2018-02-19,0.13,,,11.19,1543.12,11250.5,,,0.390858,0.87,,,,1.00151,731.6,92.0,0.006852,,,9.6412,39.5991,954.94,23.0,,,2.13749,,226.457,1142.24,317.89,0.53737,97.798,,,,31.9452,,0.45455,0.178,,0.052727,,,,6.490706,,1.13353,487.03,
2018-02-20,0.13,,,11.2,1553.06,11791.5,,,0.3895,0.82,,,,1.01098,735.21,87.215,0.00843,,,9.8254,42.8347,959.41,23.19,,,2.10864,,251.122,1152.7,319.877,0.53198,101.2863,,,,32.033,,0.44891,0.1715,,0.052234,,,,7.138609,,1.13297,481.87,
2018-02-21,0.12,,,10.2,1407.37,11289.7,,,0.355876,0.75,,,,1.00769,718.29,82.65,0.007502,,,8.9387,38.4934,906.43,21.61,,,1.91699,,231.864,1063.3,330.428,0.51123,96.6992,,,,29.1498,,0.42236,0.148,,0.047979,,,,6.625873,,1.04072,457.43,
2018-02-22,0.11,,,9.8,1341.28,10930.2,,,0.353337,0.7,,,,1.003,681.09,78.0,0.00691,,,8.6429,36.0199,878.14,21.69,,,1.84558,,221.208,1051.53,317.984,0.49387,92.2734,,,,27.7473,,0.39539,0.1441,,0.045955,,,,6.428272,,1.00433,443.15,
2018-02-23,0.12,,,9.73,1312.58,10419.1,,,0.336075,0.68,,,,1.00461,651.04,78.3932,0.006863,,,8.5213,36.669,882.61,19.97,,,1.797,,215.314,1005.27,295.17,0.45874,93.6702,,,,26.7252,,0.37853,0.136,,0.043629,,,,6.247761,,0.98311,424.65,
2018-02-24,0.12,,,9.84,1299.42,10506.1,,,0.332792,0.72,,,,1.00461,641.77,78.3932,0.006816,,,8.472,38.9047,874.49,19.94,,,1.78625,,217.987,1019.0,289.599,0.44951,90.628,,,,27.5059,,0.37363,0.1368,,0.045152,,,,6.207282,,0.96733,421.8,
2018-02-25,0.1,,,9.47,1202.93,9860.3,,,0.336518,0.69,,,,0.99991,600.59,82.2035,0.006377,,,7.9785,36.9893,849.36,19.26,,,1.95655,,222.782,989.41,280.342,0.41988,79.0846,,,,25.513,,0.3545,0.1292,,0.04133,,,,5.941541,,0.92479,398.34,
2018-02-26,0.1,,,10.1,1268.4,10378.4,,,0.331792,0.71,,,,0.99984,629.74,78.0339,0.006501,,,8.357,36.4346,879.18,19.21,,,1.89515,,231.202,1025.96,296.97,0.41215,111.0307,,,,29.2621,,0.36763,0.1325,,0.042796,,,,5.878273,,0.94378,414.85,
2018-02-27,0.11,,,11.11,1293.64,10867.2,,,0.335799,0.78,,,,1.00104,645.11,79.0,0.006536,,,8.8003,37.0801,894.78,19.21,,,2.07182,,223.106,1025.95,308.127,0.40817,122.4465,,,,28.5862,,0.36996,0.1498,,0.043243,,,,5.703319,,0.95805,418.14,
2018-02-28,0.11,,,11.17,1273.97,11070.7,,,0.335094,0.77,,,,1.00122,603.69,79.0,0.006394,,,9.1053,36.2516,888.06,19.55,,,2.01757,,223.217,1120.0,306.969,0.45194,118.4227,,,,28.0262,,0.36344,0.149,,0.046788,,,,5.564772,,0.94707,416.5,
2018-03-01,0.11,,,10.68,1300.7,11047.8,,,0.312193,0.68,,,,1.00002,623.18,82.2035,0.006253,,,8.5383,34.7377,879.53,19.55,,,2.01589,,214.852,1066.37,315.407,0.42935,107.342,,,,26.8607,,0.34975,0.215,,0.049511,,,,5.297599,,0.94714,403.57,
2018-03-02,0.1,,,10.56,1301.94,11167.0,,,0.307875,0.71,,,,0.99985,621.6,84.926,0.00627,,,8.6556,33.898,875.69,20.32,,,2.0109,,213.223,1045.55,351.56,0.43661,100.6582,,,,26.5938,,0.34015,0.2139,,0.057131,,,,5.056913,,0.92145,402.48,
2018-03-03,0.09,,,10.46,1295.14,11420.7,,,0.307435,0.67,,,,1.00006,616.88,85.0,0.005711,,,8.2537,31.8513,868.51,18.74,,,1.96195,,217.881,1045.55,373.585,0.44503,81.6513,,,,26.4643,,0.34818,0.2348,,0.05301,,,,4.692903,,0.92053,405.72,
2018-03-04,0.09,,,10.4,1287.91,11490.3,,,0.304369,0.66,,,,1.00006,622.48,85.0,0.005496,,,8.157,31.0389,867.35,18.74,,,1.91232,,214.313,1035.54,369.543,0.37142,81.7226,,,,26.5886,,0.36496,0.2433,,0.049831,,,,4.850034,,1.02711,409.32,
2018-03-05,0.09,,,10.45,1288.2,11506.9,,,0.319569,0.63,,,,1.00163,622.46,84.2,0.005512,,,8.2676,30.1981,870.27,18.75,,,1.90123,,215.753,1066.37,380.109,0.36198,81.4047,,,,27.4483,,0.39977,0.2242,,0.0481,,,,4.801089,,1.08514,409.34,
2018-03-06,0.09,,,10.13,1264.1,11316.4,,,0.301037,0.6,,,,1.00203,613.26,84.2,0.005265,,,7.9617,27.2295,851.72,18.52,,,1.88594,,211.378,1066.37,371.367,0.3453,86.1866,,,,26.6163,,0.36352,0.2189,,0.047829,,,,5.023221,,0.9798,391.79,
2018-03-07,0.08,,,10.21,1218.46,10899.0,,,0.285028,0.6,,,,1.01198,589.6,84.0,0.004691,,,7.282,25.2447,824.83,17.3,,,1.70995,,200.529,974.98,363.282,0.33292,89.7287,,,,25.0368,,0.3467,0.2079,,0.04502,,,,4.863214,,0.91412,386.94,
2018-03-08,0.07,,,9.14,1114.68,10109.0,,,0.249211,0.53,,,,1.0024,531.52,84.0,0.004451,,,6.6746,24.8633,772.23,15.9,,,1.53735,,188.723,875.0,337.255,0.36148,87.3526,,,,22.0557,,0.33759,0.1773,,0.040282,,,,4.275924,,0.87251,350.83,
2018-03-09,0.06,,,8.33,1074.87,9420.5,,,0.221734,0.53,,,,1.0043,500.83,70.0,0.004166,,,6.155,22.8584,728.83,14.26,,,1.39704,,188.198,875.0,285.55,0.35842,79.6135,,,,19.7667,,0.31102,0.1756,,0.037487,,,,3.761707,,0.84138,320.46,
2018-03-10,0.07,,,8.34,1086.79,9500.0,,,0.222194,0.52,,,,1.01599,527.69,65.4496,0.004416,,,6.4147,22.6497,746.13,14.26,,,1.47416,,190.633,854.68,294.117,0.36839,79.437,,,,19.8038,,0.31744,0.193,,0.037942,,,,3.88074,,0.84073,317.51,
2018-03-11,0.06,,,8.42,1154.85,9719.6,,,0.223094,0.51,,,,1.00999,549.81,69.704,0.004231,,,6.1749,21.6882,733.33,14.26,,,1.43684,,191.981,821.46,285.914,0.36435,69.2591,,,,19.4112,,0.30603,0.1888,,0.038925,,,,3.887846,,0.82985,317.5,
2018-03-12,0.07,,,8.5,1150.32,9892.2,,,0.232484,0.55,,,,1.01558,547.08,67.2189,0.004216,,,6.1545,21.6927,739.25,14.26,,,1.417,,196.486,845.0,286.74,0.41067,67.592,,,,19.3805,,0.3101,0.1829,,0.039553,,,,4.276608,,0.82695,313.4,
2018-03-13,0.06,,,10.97,1099.32,9482.0,,,0.225151,0.56,,,,1.00275,514.34,63.0,0.004144,,,5.933,20.7942,713.8,14.03,,,1.34303,,189.239,819.23,266.409,0.47946,65.9046,,,,18.5595,,0.29792,0.169,,0.037168,,,,4.382873,,0.79943,301.86,
2018-03-14,0.06,,,10.67,1070.61,9353.4,,,0.229724,0.57,,,,1.00108,494.08,61.6,0.004044,,,5.928,20.1958,702.53,13.5,,,1.36579,,176.842,808.13,251.754,0.5332,62.0269,,,,18.3436,,0.29575,0.1635,,0.036256,,,,4.573328,,0.79079,290.16,
2018-03-15,0.05,,,9.42,955.06,8427.0,,,0.197408,0.45,,,,1.002,433.4,53.8705,0.003709,,,5.3133,19.5015,620.01,12.97,,,1.14831,,166.296,784.99,226.109,0.43301,62.0259,,,,16.3158,,0.24798,0.1494,,0.031131,,,,3.951733,,0.72309,255.48,
2018-03-16,0.06,,,9.38,1060.71,8604.8,,,0.184231,0.44,,,,0.9971,433.84,57.2807,0.003648,,,5.332,18.4951,625.34,12.94,,,1.14466,,171.69,744.11,222.749,0.38868,58.7132,,,,15.6849,,0.24178,0.1529,,0.03115,,,,4.056529,,0.71019,249.46,
2018-03-17,0.06,,,9.47,1029.66,8344.8,,,0.177878,0.42,,,,0.99709,428.8,50.44,0.003577,,,5.0932,17.9538,609.48,12.41,,,1.14745,,166.332,723.21,216.875,0.34104,52.4078,,,,14.9169,,0.23418,0.1499,,0.030637,,,,4.052796,,0.68321,237.35,
2018-03-18,0.05,,,8.98,947.83,8283.6,,,0.163007,0.41,,,,0.99703,394.88,56.11,0.003328,,,4.7204,17.0026,559.19,10.72,,,1.30345,,155.337,667.97,209.917,0.28542,61.7655,,,,13.4702,,0.22965,0.1424,,0.030017,,,,3.704318,,0.68163,249.11,
2018-03-19,0.05,,,9.3,999.51,8698.3,,,0.19042,0.39,,,,1.0045,413.36,56.009,0.003529,,,6.2135,19.5379,558.33,10.22,,,1.33649,,161.827,695.14,223.156,0.31109,66.3113,,,,20.129,,0.24755,0.1505,,0.03317,,,,3.896227,,0.72417,255.9,
2018-03-20,0.05,,,9.26,1072.74,9039.6,,,0.211138,0.39,,,,1.0044,444.09,54.2194,0.003753,,,6.3175,20.8942,566.63,9.29,,,1.51825,,171.529,690.0,234.175,0.34408,70.0072,,,,21.7661,,0.28073,0.1629,,0.040457,,,,3.907018,,0.72095,267.9,
2018-03-21,0.06,,,10.33,1084.49,9173.4,,,0.225195,0.44,,,,1.00327,451.93,56.009,0.003855,,,7.1868,21.3308,589.83,11.08,,,1.50073,,176.182,764.84,235.481,0.31618,77.6138,,,,20.8672,,0.2727,0.166,,0.040097,,,,3.864771,,0.70936,281.09,
2018-03-22,0.06,,,10.93,1064.03,9096.2,,,0.218529,0.5,,,,1.00312,439.04,53.12,0.003782,,,7.2233,20.5884,577.63,9.98,,,1.41489,,171.008,682.74,224.351,0.31179,75.0278,,,,19.9978,,0.25785,0.158,,0.038927,,,,3.777009,,0.69119,268.16,
2018-03-23,0.05,,,11.97,1028.86,8917.0,,,0.199536,0.44,,,,0.99645,432.02,51.6864,0.003608,,,7.0302,19.5952,543.51,9.49,,,1.35619,,178.699,680.2,216.526,0.29903,69.4134,,,,19.2615,,0.24145,0.1541,,0.041269,,,,3.522051,,0.65445,260.17,
2018-03-24,0.06,,,14.93,1035.32,9008.8,,,0.201896,0.43,,,,0.99814,460.73,52.86,0.003645,,,7.0493,19.3205,545.15,9.58,,,1.41093,,167.67,713.17,217.372,0.29756,70.1614,,,,19.3826,,0.24536,0.156,,0.052702,,,,3.565197,,0.67795,260.56,
2018-03-25,0.06,,,14.25,991.15,8679.0,,,0.188925,0.42,,,,1.00145,423.03,52.86,0.003516,,,6.6694,18.5124,535.11,9.48,,,1.361,,162.079,1066.37,215.284,0.30997,67.4769,,,,18.2374,,0.243,0.1492,,0.049934,,,,3.505824,,0.65427,243.53,
2018-03-26,0.06,,,13.01,977.44,8515.7,,,0.185693,0.41,,,,1.00171,414.52,51.25,0.003492,,,6.5015,18.0992,526.22,9.42,,,1.32581,,160.748,1066.37,213.457,0.29063,66.0649,,,,18.0996,,0.24523,0.1453,,0.046531,,,,3.430883,,0.63715,241.8,
2018-03-27,0.06,,,12.22,927.96,8218.3,,,0.167798,0.37,,,,0.99786,392.58,51.25,0.003302,,,6.4842,16.7445,491.77,9.07,,,1.23572,,149.48,638.36,198.847,0.2699,60.4578,,,,16.553,,0.22901,0.1346,,0.047031,,,,3.220453,,0.5964,230.02,
2018-03-28,0.06,,,12.23,898.04,8110.4,,,0.164318,0.38,,,,0.99852,368.31,48.0,0.003249,,,6.4546,16.7821,465.09,9.35,,,1.24025,,139.669,603.71,202.113,0.26407,60.0817,,,,16.0857,,0.22575,0.1397,,0.049656,,,,3.091746,,0.58862,220.59,
2018-03-29,0.06,,,11.75,869.36,7980.7,,,0.163144,0.36,,,,1.0043,352.1,51.0273,0.003202,,,6.2857,16.1648,449.33,9.34,,,1.18966,,132.552,595.39,201.526,0.25819,57.2753,,,,15.6218,,0.22054,0.1353,,0.050928,,,,2.987484,,0.57493,211.65,
2018-03-30,0.05,,,10.85,772.92,7288.1,,,0.150734,0.31,,,,1.0043,335.92,46.89,0.00294,,,6.166,15.1781,411.17,9.23,,,1.137,,126.342,545.25,181.791,0.23291,53.8914,,,,14.8654,,0.19977,0.1227,,0.04666,,,,2.547452,,0.52665,199.22,
2018-03-31,0.05,,,11.47,736.86,7221.5,,,0.158166,0.31,,,,0.99781,329.41,43.1111,0.002913,,,6.1488,14.9241,419.07,9.18,,,1.15628,,124.543,537.69,183.228,0.23385,52.9337,,,,14.6937,,0.22034,0.1233,,0.043697,,,,2.519911,,0.52182,198.4,
2018-04-01,0.05,,,11.31,699.56,7047.7,,,0.156819,0.3,,,,1.00266,312.54,42.0,0.002825,,,5.9982,14.5059,399.46,9.12,,,1.09198,,118.099,519.94,184.217,0.22707,50.526,,,,14.2136,,0.21135,0.1189,,0.034734,,,,2.43484,,0.50893,192.05,
2018-04-02,0.04,,,12.66,686.94,7121.3,,,0.156054,0.3,,,,1.00416,313.83,41.9999,0.002824,,,5.8827,14.2737,393.94,9.18,,,1.06131,,121.565,502.11,182.893,0.2313,50.4551,,,,14.4536,,0.2374,0.1179,,0.035569,,,,3.472988,,0.50364,202.24,
2018-04-03,0.05,,,13.96,723.76,7519.3,,,0.171391,0.29,,,,0.9998,343.42,45.4999,0.003046,,,6.1256,15.1998,418.78,9.24,,,1.11597,,137.024,511.03,192.203,0.25875,54.0489,,,,14.9959,,0.23779,0.1219,,0.035779,,,,3.104576,,0.55252,209.63,
2018-04-04,0.05,,,13.45,709.9,7432.9,,,0.176504,0.29,,,,0.99862,341.3,45.9398,0.003026,,,6.0568,15.0705,416.38,9.21,,,1.1081,,134.64,521.27,190.386,0.26371,53.451,,,,14.9455,,0.23448,0.1192,,0.035189,,,,2.888483,,0.55256,206.47,
